Frecuencia  Ruta
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/type-ascription-instead-of-path.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/raw-byte-string-prefix.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/suggest-semicolon-for-fn-in-extern-block.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/issue-82566-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/issue-89640.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/constrain-suggest-ice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/struct-initializer-comma.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/rustdoc/unterminated-doc-comment.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/keyword/extern/keyword-extern-as-identifier-type.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/keyword/extern/keyword-extern-as-identifier-expr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/keyword/extern/keyword-extern-as-identifier-pat.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/keyword/extern/keyword-extern-as-identifier-use.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/keyword/keyword-self-as-type-param.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/consts/invalid-const-in-body.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/consts/missing_assoc_const_type2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/consts/missing_assoc_const_type.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/while/while-else-err.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/regions/regions-name-static.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/type/issue-102598.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/type/type-ascription-instead-of-initializer.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/type/missing-let-in-binding.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/type/missing-let-in-binding-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/type/issue-91268.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/type/type-ascription-with-fn-call.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/type/ascription/issue-60933.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/issues/issue-69130.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/issues/issue-34334.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/issues/issue-32995.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/unsafe/unsafe-block-without-braces.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/track-diagnostics/track4.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/track-diagnostics/track5.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lifetimes/fullwidth-ampersand.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lifetimes/issue-107492-default-value-for-lifetime.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lifetimes/raw/multiple-prefixes.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/malformed/issue-107423-unused-delim-only-one-no-pair.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/rfcs/rfc-0000-never_patterns/ICE-130779-never-arm-no-oatherwise-block.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/rfcs/rfc-2497-if-let-chains/disallowed-positions.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/rfcs/rfc-2497-if-let-chains/ensure-that-let-else-does-not-interact-with-let-chains.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/async-await/no-async-const.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/async-await/for-await-consumes-iter.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/async-await/in-trait/bad-signatures.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/async-await/incorrect-move-async-order-issue-79694.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/async-await/async-fn/wrong-trait.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/async-await/async-fn/method-call-pos.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/let-else/accidental-if.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/did_you_mean/pub-macro-rules.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/did_you_mean/issue-41679-tilde-bitwise-negation-attempt.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/did_you_mean/trait-object-reference-without-parens-suggestion.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/did_you_mean/use_instead_of_import.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/inference/issue-103587.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/inference/ice-ifer-var-leaked-out-of-rollback-122098.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/inference/str-as-char-butchered.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lexer/unterminated-comment.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lexer/lex-bad-octal-literal.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lexer/lex-stray-backslash.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lexer/lex-bad-token.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lexer/lex-bad-numeric-literals.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lexer/lex-bad-char-literals-4.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lexer/lex-bad-binary-literal.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/destructuring-assignment/struct_destructure_fail.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/rustdoc-ui/ice-bug-report-url.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/rustdoc-ui/doctest/test-compile-fail2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/rustdoc-ui/doctest/test-compile-fail3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/crashes/108428.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/crashes/119786.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/crashes/111742.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/crashes/133066.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/crashes/125553.rs
